"id";"id_registro";"fecha";"linea";"op";"variable";"identificador";"duplo";"tipo_vigilancia";"tipo_herramienta";"vigil_preav";"vigil_restan";"vigil_nomin";"valor";"enviado"
"1195";"114062";"02/07/2021 10:19";"CC07";"OP410C";"220_ALMACEN1_60";"0";"0";"0";"0";"0";"0";"0";"0";
"1196";"114063";"02/07/2021 10:19";"CC07";"OP410C";"221_ALMACEN1_61";"0";"0";"0";"0";"0";"0";"0";"0";
"1197";"114064";"02/07/2021 10:19";"CC07";"OP410C";"222_ALMACEN1_62";"0";"0";"0";"0";"0";"0";"0";"0";
"1198";"114065";"02/07/2021 10:19";"CC07";"OP410C";"223_ALMACEN1_63";"0";"0";"0";"0";"0";"0";"0";"0";
"1199";"114066";"02/07/2021 10:19";"CC07";"OP410C";"224_ALMACEN1_64";"0";"0";"0";"0";"0";"0";"0";"0";
"1200";"114067";"02/07/2021 10:19";"CC07";"OP410C";"225_ALMACEN1_65";"0";"0";"0";"0";"0";"0";"0";"0";
"1201";"114068";"02/07/2021 10:19";"CC07";"OP410C";"226_ALMACEN1_66";"0";"0";"0";"0";"0";"0";"0";"0";
"1202";"114069";"02/07/2021 10:19";"CC07";"OP410C";"227_ALMACEN1_67";"0";"0";"0";"0";"0";"0";"0";"0";
"1203";"114070";"02/07/2021 10:19";"CC07";"OP410C";"228_ALMACEN1_68";"0";"0";"0";"0";"0";"0";"0";"0";
"1204";"114071";"02/07/2021 10:19";"CC07";"OP410C";"229_ALMACEN1_69";"0";"0";"0";"0";"0";"0";"0";"0";
"1205";"114072";"02/07/2021 10:19";"CC07";"OP410C";"230_ALMACEN1_70";"0";"0";"0";"0";"0";"0";"0";"0";
"1206";"114073";"02/07/2021 10:19";"CC07";"OP410C";"231_ALMACEN1_71";"0";"0";"0";"0";"0";"0";"0";"0";
"1207";"114074";"02/07/2021 10:19";"CC07";"OP410C";"232_ALMACEN1_72";"0";"0";"0";"0";"0";"0";"0";"0";
"1208";"114075";"02/07/2021 10:19";"CC07";"OP410C";"233_ALMACEN1_73";"0";"0";"0";"0";"0";"0";"0";"0";
"1209";"114076";"02/07/2021 10:19";"CC07";"OP410C";"234_ALMACEN1_74";"0";"0";"0";"0";"0";"0";"0";"0";
"1210";"114077";"02/07/2021 10:19";"CC07";"OP410C";"235_ALMACEN1_75";"0";"0";"0";"0";"0";"0";"0";"0";
"1211";"114078";"02/07/2021 10:19";"CC07";"OP410C";"236_ALMACEN1_76";"0";"0";"0";"0";"0";"0";"0";"0";
"1212";"114079";"02/07/2021 10:19";"CC07";"OP410C";"237_ALMACEN1_77";"0";"0";"0";"0";"0";"0";"0";"0";
"1213";"114080";"02/07/2021 10:19";"CC07";"OP410C";"238_ALMACEN1_78";"0";"0";"0";"0";"0";"0";"0";"0";
"1214";"114081";"02/07/2021 10:19";"CC07";"OP410C";"239_ALMACEN1_79";"0";"0";"0";"0";"0";"0";"0";"0";
"1215";"114082";"02/07/2021 10:19";"CC07";"OP410C";"240_ALMACEN1_80";"0";"0";"0";"0";"0";"0";"0";"0";
"1216";"115001";"02/07/2021 10:14";"CC07";"OP4010A1";"160_SP1";"40115";"5";"2";"200";"100";"2441";"4750";"0";
"1217";"115002";"02/07/2021 10:14";"CC07";"OP4010A1";"161_ALMACEN1_1";"0";"0";"0";"0";"0";"0";"0";"0";
"1218";"115003";"02/07/2021 10:14";"CC07";"OP4010A1";"162_ALMACEN1_2";"40102";"2";"2";"210";"50";"261";"500";"0";
"1219";"115004";"02/07/2021 10:14";"CC07";"OP4010A1";"163_ALMACEN1_3";"40104";"3";"2";"210";"50";"261";"500";"0";
"1220";"115005";"02/07/2021 10:14";"CC07";"OP4010A1";"164_ALMACEN1_4";"0";"0";"0";"0";"0";"0";"0";"0";
"1221";"115006";"02/07/2021 10:14";"CC07";"OP4010A1";"165_ALMACEN1_5";"0";"0";"0";"0";"0";"0";"0";"0";
"1222";"115007";"02/07/2021 10:14";"CC07";"OP4010A1";"166_ALMACEN1_6";"0";"0";"0";"0";"0";"0";"0";"0";
"1223";"115008";"02/07/2021 10:14";"CC07";"OP4010A1";"167_ALMACEN1_7";"0";"0";"0";"0";"0";"0";"0";"0";
"1224";"115009";"02/07/2021 10:14";"CC07";"OP4010A1";"168_ALMACEN1_8";"0";"0";"0";"0";"0";"0";"0";"0";
"1225";"115010";"02/07/2021 10:14";"CC07";"OP4010A1";"169_ALMACEN1_9";"0";"0";"0";"0";"0";"0";"0";"0";
"1226";"115011";"02/07/2021 10:14";"CC07";"OP4010A1";"170_ALMACEN1_10";"0";"0";"0";"0";"0";"0";"0";"0";
"1227";"115012";"02/07/2021 10:14";"CC07";"OP4010A1";"171_ALMACEN1_11";"0";"0";"0";"0";"0";"0";"0";"0";
"1228";"115013";"02/07/2021 10:14";"CC07";"OP4010A1";"172_ALMACEN1_12";"40103";"1";"2";"210";"50";"261";"500";"0";
"1229";"115014";"02/07/2021 10:14";"CC07";"OP4010A1";"173_ALMACEN1_13";"0";"0";"0";"0";"0";"0";"0";"0";
"1230";"115015";"02/07/2021 10:14";"CC07";"OP4010A1";"174_ALMACEN1_14";"40105";"1";"2";"200";"100";"3026";"10000";"0";
"1231";"115016";"02/07/2021 10:14";"CC07";"OP4010A1";"175_ALMACEN1_15";"0";"0";"0";"0";"0";"0";"0";"0";
"1232";"115017";"02/07/2021 10:14";"CC07";"OP4010A1";"176_ALMACEN1_16";"40107";"1";"2";"200";"100";"2078";"3000";"0";
"1233";"115018";"02/07/2021 10:14";"CC07";"OP4010A1";"177_ALMACEN1_17";"40108";"1";"2";"200";"100";"16188";"18000";"0";
"1234";"115019";"02/07/2021 10:14";"CC07";"OP4010A1";"178_ALMACEN1_18";"40109";"1";"2";"250";"100";"16566";"50000";"0";
"1235";"115020";"02/07/2021 10:14";"CC07";"OP4010A1";"179_ALMACEN1_19";"40117";"1";"2";"100";"100";"337";"35000";"0";
"1236";"115021";"02/07/2021 10:14";"CC07";"OP4010A1";"180_ALMACEN1_20";"0";"0";"0";"0";"0";"0";"0";"0";
"1237";"115022";"02/07/2021 10:14";"CC07";"OP4010A1";"181_ALMACEN1_21";"40112";"1";"2";"100";"100";"25121";"30300";"0";
"1238";"115023";"02/07/2021 10:14";"CC07";"OP4010A1";"182_ALMACEN1_22";"0";"0";"0";"0";"0";"0";"0";"0";
"1239";"115024";"02/07/2021 10:14";"CC07";"OP4010A1";"183_ALMACEN1_23";"40113";"1";"2";"100";"100";"8879";"15000";"0";
"1240";"115025";"02/07/2021 10:14";"CC07";"OP4010A1";"184_ALMACEN1_24";"40114";"1";"2";"100";"100";"63662";"80000";"0";
"1241";"115026";"02/07/2021 10:14";"CC07";"OP4010A1";"185_ALMACEN1_25";"0";"0";"0";"0";"0";"0";"0";"0";
"1242";"115027";"02/07/2021 10:14";"CC07";"OP4010A1";"186_ALMACEN1_26";"40118";"1";"2";"120";"100";"30796";"50000";"0";
"1243";"115028";"02/07/2021 10:14";"CC07";"OP4010A1";"187_ALMACEN1_27";"40150";"1";"0";"710";"0";"0";"0";"0";
"1244";"115029";"02/07/2021 10:14";"CC07";"OP4010A1";"188_ALMACEN1_28";"0";"0";"0";"0";"0";"0";"0";"0";
"1245";"115030";"02/07/2021 10:14";"CC07";"OP4010A1";"189_ALMACEN1_29";"0";"0";"0";"0";"0";"0";"0";"0";
"1246";"115031";"02/07/2021 10:14";"CC07";"OP4010A1";"190_ALMACEN1_30";"40106";"3";"2";"200";"100";"2652";"3000";"0";
"1247";"115032";"02/07/2021 10:14";"CC07";"OP4010A1";"191_ALMACEN1_31";"0";"0";"0";"0";"0";"0";"0";"0";
"1248";"115033";"02/07/2021 10:14";"CC07";"OP4010A1";"192_ALMACEN1_32";"0";"0";"0";"0";"0";"0";"0";"0";
"1249";"115034";"02/07/2021 10:14";"CC07";"OP4010A1";"193_ALMACEN1_33";"0";"0";"0";"0";"0";"0";"0";"0";
"1250";"115035";"02/07/2021 10:14";"CC07";"OP4010A1";"194_ALMACEN1_34";"0";"0";"0";"0";"0";"0";"0";"0";
"1251";"115036";"02/07/2021 10:14";"CC07";"OP4010A1";"195_ALMACEN1_35";"0";"0";"0";"0";"0";"0";"0";"0";
"1252";"115037";"02/07/2021 10:14";"CC07";"OP4010A1";"196_ALMACEN1_36";"0";"0";"0";"0";"0";"0";"0";"0";
"1253";"115038";"02/07/2021 10:14";"CC07";"OP4010A1";"197_ALMACEN1_37";"0";"0";"0";"0";"0";"0";"0";"0";
"1254";"115039";"02/07/2021 10:14";"CC07";"OP4010A1";"198_ALMACEN1_38";"0";"0";"0";"0";"0";"0";"0";"0";
"1255";"115041";"02/07/2021 10:14";"CC07";"OP4010A1";"199_ALMACEN1_39";"0";"0";"0";"0";"0";"0";"0";"0";
"1256";"115042";"02/07/2021 10:14";"CC07";"OP4010A1";"200_ALMACEN1_40";"0";"0";"0";"0";"0";"0";"0";"0";
"1257";"115043";"02/07/2021 10:14";"CC07";"OP4010A1";"201_ALMACEN1_41";"0";"0";"0";"0";"0";"0";"0";"0";
"1258";"115044";"02/07/2021 10:14";"CC07";"OP4010A1";"202_ALMACEN1_42";"0";"0";"0";"0";"0";"0";"0";"0";
"1259";"115045";"02/07/2021 10:14";"CC07";"OP4010A1";"203_ALMACEN1_43";"0";"0";"0";"0";"0";"0";"0";"0";
"1260";"115046";"02/07/2021 10:14";"CC07";"OP4010A1";"204_ALMACEN1_44";"0";"0";"0";"0";"0";"0";"0";"0";
"1261";"115047";"02/07/2021 10:14";"CC07";"OP4010A1";"205_ALMACEN1_45";"0";"0";"0";"0";"0";"0";"0";"0";
"1262";"115048";"02/07/2021 10:14";"CC07";"OP4010A1";"206_ALMACEN1_46";"0";"0";"0";"0";"0";"0";"0";"0";
"1263";"115049";"02/07/2021 10:14";"CC07";"OP4010A1";"207_ALMACEN1_47";"0";"0";"0";"0";"0";"0";"0";"0";
"1264";"115050";"02/07/2021 10:14";"CC07";"OP4010A1";"208_ALMACEN1_48";"0";"0";"0";"0";"0";"0";"0";"0";
"1265";"115051";"02/07/2021 10:14";"CC07";"OP4010A1";"209_ALMACEN1_49";"0";"0";"0";"0";"0";"0";"0";"0";
"1266";"115052";"02/07/2021 10:14";"CC07";"OP4010A1";"210_ALMACEN1_50";"0";"0";"0";"0";"0";"0";"0";"0";
"1267";"115053";"02/07/2021 10:14";"CC07";"OP4010A1";"211_ALMACEN1_51";"0";"0";"0";"0";"0";"0";"0";"0";
"1268";"115054";"02/07/2021 10:14";"CC07";"OP4010A1";"212_ALMACEN1_52";"0";"0";"0";"0";"0";"0";"0";"0";
"1269";"115055";"02/07/2021 10:14";"CC07";"OP4010A1";"213_ALMACEN1_53";"0";"0";"0";"0";"0";"0";"0";"0";
"1270";"115056";"02/07/2021 10:14";"CC07";"OP4010A1";"214_ALMACEN1_54";"0";"0";"0";"0";"0";"0";"0";"0";
"1271";"115057";"02/07/2021 10:14";"CC07";"OP4010A1";"215_ALMACEN1_55";"0";"0";"0";"0";"0";"0";"0";"0";
"1272";"115058";"02/07/2021 10:14";"CC07";"OP4010A1";"216_ALMACEN1_56";"0";"0";"0";"0";"0";"0";"0";"0";
"1273";"115059";"02/07/2021 10:14";"CC07";"OP4010A1";"217_ALMACEN1_57";"0";"0";"0";"0";"0";"0";"0";"0";
"1274";"115060";"02/07/2021 10:14";"CC07";"OP4010A1";"218_ALMACEN1_58";"0";"0";"0";"0";"0";"0";"0";"0";
"1275";"115061";"02/07/2021 10:14";"CC07";"OP4010A1";"219_ALMACEN1_59";"0";"0";"0";"0";"0";"0";"0";"0";
"1276";"115062";"02/07/2021 10:14";"CC07";"OP4010A1";"220_ALMACEN1_60";"0";"0";"0";"0";"0";"0";"0";"0";
"1277";"115063";"02/07/2021 10:14";"CC07";"OP4010A1";"221_ALMACEN1_61";"0";"0";"0";"0";"0";"0";"0";"0";
"1278";"115064";"02/07/2021 10:14";"CC07";"OP4010A1";"222_ALMACEN1_62";"0";"0";"0";"0";"0";"0";"0";"0";
"1279";"115065";"02/07/2021 10:14";"CC07";"OP4010A1";"223_ALMACEN1_63";"0";"0";"0";"0";"0";"0";"0";"0";
"1280";"115066";"02/07/2021 10:14";"CC07";"OP4010A1";"224_ALMACEN1_64";"0";"0";"0";"0";"0";"0";"0";"0";
"1281";"115067";"02/07/2021 10:14";"CC07";"OP4010A1";"225_ALMACEN1_65";"0";"0";"0";"0";"0";"0";"0";"0";
"1282";"115068";"02/07/2021 10:14";"CC07";"OP4010A1";"226_ALMACEN1_66";"0";"0";"0";"0";"0";"0";"0";"0";
"1283";"115069";"02/07/2021 10:14";"CC07";"OP4010A1";"227_ALMACEN1_67";"0";"0";"0";"0";"0";"0";"0";"0";
"1284";"115070";"02/07/2021 10:14";"CC07";"OP4010A1";"228_ALMACEN1_68";"0";"0";"0";"0";"0";"0";"0";"0";
"1285";"115071";"02/07/2021 10:14";"CC07";"OP4010A1";"229_ALMACEN1_69";"0";"0";"0";"0";"0";"0";"0";"0";
"1286";"115072";"02/07/2021 10:14";"CC07";"OP4010A1";"230_ALMACEN1_70";"0";"0";"0";"0";"0";"0";"0";"0";
"1287";"115073";"02/07/2021 10:14";"CC07";"OP4010A1";"231_ALMACEN1_71";"0";"0";"0";"0";"0";"0";"0";"0";
"1288";"115074";"02/07/2021 10:14";"CC07";"OP4010A1";"232_ALMACEN1_72";"0";"0";"0";"0";"0";"0";"0";"0";
"1289";"115075";"02/07/2021 10:14";"CC07";"OP4010A1";"233_ALMACEN1_73";"0";"0";"0";"0";"0";"0";"0";"0";
"1290";"115076";"02/07/2021 10:14";"CC07";"OP4010A1";"234_ALMACEN1_74";"0";"0";"0";"0";"0";"0";"0";"0";
"1291";"115077";"02/07/2021 10:14";"CC07";"OP4010A1";"235_ALMACEN1_75";"0";"0";"0";"0";"0";"0";"0";"0";
"1292";"115078";"02/07/2021 10:14";"CC07";"OP4010A1";"236_ALMACEN1_76";"0";"0";"0";"0";"0";"0";"0";"0";
"1293";"115079";"02/07/2021 10:14";"CC07";"OP4010A1";"237_ALMACEN1_77";"0";"0";"0";"0";"0";"0";"0";"0";
"1294";"115080";"02/07/2021 10:14";"CC07";"OP4010A1";"238_ALMACEN1_78";"0";"0";"0";"0";"0";"0";"0";"0";
"1295";"115081";"02/07/2021 10:14";"CC07";"OP4010A1";"239_ALMACEN1_79";"0";"0";"0";"0";"0";"0";"0";"0";
"1296";"115082";"02/07/2021 10:14";"CC07";"OP4010A1";"240_ALMACEN1_80";"0";"0";"0";"0";"0";"0";"0";"0";
"1297";"115083";"02/07/2021 10:14";"CC07";"OP4010A1";"241_SP2";"40115";"4";"2";"200";"100";"2441";"4750";"0";
"1298";"115084";"02/07/2021 10:14";"CC07";"OP4010A1";"244_ALMACEN2_1";"0";"0";"0";"0";"0";"0";"0";"0";
"1299";"115085";"02/07/2021 10:14";"CC07";"OP4010A1";"245_ALMACEN2_2";"0";"0";"0";"0";"0";"0";"0";"0";
"1300";"115086";"02/07/2021 10:14";"CC07";"OP4010A1";"246_ALMACEN2_3";"0";"0";"0";"0";"0";"0";"0";"0";
"1301";"115087";"02/07/2021 10:14";"CC07";"OP4010A1";"247_ALMACEN2_4";"0";"0";"0";"0";"0";"0";"0";"0";
"1302";"115088";"02/07/2021 10:14";"CC07";"OP4010A1";"248_ALMACEN2_5";"0";"0";"0";"0";"0";"0";"0";"0";
"1303";"115089";"02/07/2021 10:14";"CC07";"OP4010A1";"249_ALMACEN2_6";"0";"0";"0";"0";"0";"0";"0";"0";
"1304";"115090";"02/07/2021 10:14";"CC07";"OP4010A1";"250_ALMACEN2_7";"40102";"1";"2";"210";"50";"350";"500";"0";
"1305";"115091";"02/07/2021 10:14";"CC07";"OP4010A1";"251_ALMACEN2_8";"40104";"2";"2";"210";"50";"350";"500";"0";
"1306";"115092";"02/07/2021 10:14";"CC07";"OP4010A1";"252_ALMACEN2_9";"0";"0";"0";"0";"0";"0";"0";"0";
"1307";"115093";"02/07/2021 10:14";"CC07";"OP4010A1";"253_ALMACEN2_10";"0";"0";"0";"0";"0";"0";"0";"0";
"1308";"115094";"02/07/2021 10:14";"CC07";"OP4010A1";"254_ALMACEN2_11";"0";"0";"0";"0";"0";"0";"0";"0";
"1309";"115095";"02/07/2021 10:14";"CC07";"OP4010A1";"255_ALMACEN2_12";"0";"0";"0";"0";"0";"0";"0";"0";
"1310";"115096";"02/07/2021 10:14";"CC07";"OP4010A1";"256_ALMACEN2_13";"0";"0";"0";"0";"0";"0";"0";"0";
"1311";"115097";"02/07/2021 10:14";"CC07";"OP4010A1";"257_ALMACEN2_14";"0";"0";"0";"0";"0";"0";"0";"0";
"1312";"115098";"02/07/2021 10:14";"CC07";"OP4010A1";"258_ALMACEN2_15";"0";"0";"0";"0";"0";"0";"0";"0";
"1313";"115099";"02/07/2021 10:14";"CC07";"OP4010A1";"259_ALMACEN2_16";"40103";"2";"2";"210";"50";"350";"500";"0";
"1314";"115100";"02/07/2021 10:14";"CC07";"OP4010A1";"260_ALMACEN2_17";"0";"0";"0";"0";"0";"0";"0";"0";
"1315";"115101";"02/07/2021 10:14";"CC07";"OP4010A1";"261_ALMACEN2_18";"0";"0";"0";"0";"0";"0";"0";"0";
"1316";"115102";"02/07/2021 10:14";"CC07";"OP4010A1";"262_ALMACEN2_19";"40105";"2";"2";"200";"100";"3578";"10000";"0";
"1317";"115103";"02/07/2021 10:14";"CC07";"OP4010A1";"263_ALMACEN2_20";"40106";"2";"2";"200";"100";"102";"3000";"0";
"1318";"115104";"02/07/2021 10:14";"CC07";"OP4010A1";"264_ALMACEN2_21";"40107";"2";"2";"200";"100";"1946";"3000";"0";
"1319";"115105";"02/07/2021 10:14";"CC07";"OP4010A1";"265_ALMACEN2_22";"40108";"2";"2";"200";"100";"8818";"18000";"0";
"1320";"115106";"02/07/2021 10:14";"CC07";"OP4010A1";"266_ALMACEN2_23";"40109";"2";"2";"250";"100";"27108";"50000";"0";
"1321";"115107";"02/07/2021 10:14";"CC07";"OP4010A1";"267_ALMACEN2_24";"40117";"2";"2";"100";"100";"11016";"35000";"0";
"1322";"115108";"02/07/2021 10:14";"CC07";"OP4010A1";"268_ALMACEN2_25";"0";"0";"0";"0";"0";"0";"0";"0";
"1323";"115109";"02/07/2021 10:14";"CC07";"OP4010A1";"269_ALMACEN2_26";"40112";"2";"2";"100";"100";"10180";"30300";"0";
"1324";"115110";"02/07/2021 10:14";"CC07";"OP4010A1";"270_ALMACEN2_27";"0";"0";"0";"0";"0";"0";"0";"0";
"1325";"115111";"02/07/2021 10:14";"CC07";"OP4010A1";"271_ALMACEN2_28";"40113";"2";"2";"100";"100";"7376";"15000";"0";
"1326";"115112";"02/07/2021 10:14";"CC07";"OP4010A1";"272_ALMACEN2_29";"40114";"2";"2";"100";"100";"74366";"80000";"0";
"1327";"115113";"02/07/2021 10:14";"CC07";"OP4010A1";"273_ALMACEN2_30";"0";"0";"0";"0";"0";"0";"0";"0";
"1328";"115114";"02/07/2021 10:14";"CC07";"OP4010A1";"274_ALMACEN2_31";"0";"0";"0";"0";"0";"0";"0";"0";
"1329";"115115";"02/07/2021 10:14";"CC07";"OP4010A1";"275_ALMACEN2_32";"0";"0";"0";"0";"0";"0";"0";"0";
"1330";"115116";"02/07/2021 10:14";"CC07";"OP4010A1";"276_ALMACEN2_33";"40118";"2";"2";"120";"100";"41301";"50000";"0";
"1331";"115117";"02/07/2021 10:14";"CC07";"OP4010A1";"277_ALMACEN2_34";"0";"0";"0";"0";"0";"0";"0";"0";
"1332";"115118";"02/07/2021 10:14";"CC07";"OP4010A1";"278_ALMACEN2_35";"40150";"2";"0";"710";"0";"0";"0";"0";
"1333";"115119";"02/07/2021 10:14";"CC07";"OP4010A1";"279_ALMACEN2_36";"0";"0";"0";"0";"0";"0";"0";"0";
"1334";"115120";"02/07/2021 10:14";"CC07";"OP4010A1";"280_ALMACEN2_37";"0";"0";"0";"0";"0";"0";"0";"0";
"1335";"115121";"02/07/2021 10:14";"CC07";"OP4010A1";"281_ALMACEN2_38";"0";"0";"0";"0";"0";"0";"0";"0";
"1336";"115123";"02/07/2021 10:14";"CC07";"OP4010A1";"282_ALMACEN2_39";"0";"0";"0";"0";"0";"0";"0";"0";
"1337";"115124";"02/07/2021 10:14";"CC07";"OP4010A1";"283_ALMACEN2_40";"0";"0";"0";"0";"0";"0";"0";"0";
"1338";"115125";"02/07/2021 10:14";"CC07";"OP4010A1";"284_ALMACEN2_41";"0";"0";"0";"0";"0";"0";"0";"0";
"1339";"115126";"02/07/2021 10:14";"CC07";"OP4010A1";"285_ALMACEN2_42";"0";"0";"0";"0";"0";"0";"0";"0";
"1340";"115127";"02/07/2021 10:14";"CC07";"OP4010A1";"286_ALMACEN2_43";"0";"0";"0";"0";"0";"0";"0";"0";
"1341";"115128";"02/07/2021 10:14";"CC07";"OP4010A1";"287_ALMACEN2_44";"0";"0";"0";"0";"0";"0";"0";"0";
"1342";"115129";"02/07/2021 10:14";"CC07";"OP4010A1";"288_ALMACEN2_45";"0";"0";"0";"0";"0";"0";"0";"0";
"1343";"115130";"02/07/2021 10:14";"CC07";"OP4010A1";"289_ALMACEN2_46";"0";"0";"0";"0";"0";"0";"0";"0";
"1344";"115131";"02/07/2021 10:14";"CC07";"OP4010A1";"290_ALMACEN2_47";"0";"0";"0";"0";"0";"0";"0";"0";
"1345";"115132";"02/07/2021 10:14";"CC07";"OP4010A1";"291_ALMACEN2_48";"0";"0";"0";"0";"0";"0";"0";"0";
"1346";"115133";"02/07/2021 10:14";"CC07";"OP4010A1";"292_ALMACEN2_49";"0";"0";"0";"0";"0";"0";"0";"0";
"1347";"115134";"02/07/2021 10:14";"CC07";"OP4010A1";"293_ALMACEN2_50";"0";"0";"0";"0";"0";"0";"0";"0";
"1348";"115135";"02/07/2021 10:14";"CC07";"OP4010A1";"294_ALMACEN2_51";"0";"0";"0";"0";"0";"0";"0";"0";
"1349";"115136";"02/07/2021 10:14";"CC07";"OP4010A1";"295_ALMACEN2_52";"0";"0";"0";"0";"0";"0";"0";"0";
"1350";"115137";"02/07/2021 10:14";"CC07";"OP4010A1";"296_ALMACEN2_53";"0";"0";"0";"0";"0";"0";"0";"0";
"1351";"115138";"02/07/2021 10:14";"CC07";"OP4010A1";"297_ALMACEN2_54";"0";"0";"0";"0";"0";"0";"0";"0";
"1352";"115139";"02/07/2021 10:14";"CC07";"OP4010A1";"298_ALMACEN2_55";"0";"0";"0";"0";"0";"0";"0";"0";
"1353";"115140";"02/07/2021 10:14";"CC07";"OP4010A1";"299_ALMACEN2_56";"0";"0";"0";"0";"0";"0";"0";"0";
"1354";"115141";"02/07/2021 10:14";"CC07";"OP4010A1";"300_ALMACEN2_57";"0";"0";"0";"0";"0";"0";"0";"0";
"1355";"115142";"02/07/2021 10:14";"CC07";"OP4010A1";"301_ALMACEN2_58";"0";"0";"0";"0";"0";"0";"0";"0";
"1356";"115143";"02/07/2021 10:14";"CC07";"OP4010A1";"302_ALMACEN2_59";"0";"0";"0";"0";"0";"0";"0";"0";
"1357";"115144";"02/07/2021 10:14";"CC07";"OP4010A1";"303_ALMACEN2_60";"0";"0";"0";"0";"0";"0";"0";"0";
"1358";"115145";"02/07/2021 10:14";"CC07";"OP4010A1";"304_ALMACEN2_61";"0";"0";"0";"0";"0";"0";"0";"0";
"1359";"115146";"02/07/2021 10:14";"CC07";"OP4010A1";"305_ALMACEN2_62";"0";"0";"0";"0";"0";"0";"0";"0";
"1360";"115147";"02/07/2021 10:14";"CC07";"OP4010A1";"306_ALMACEN2_63";"0";"0";"0";"0";"0";"0";"0";"0";
"1361";"115148";"02/07/2021 10:14";"CC07";"OP4010A1";"307_ALMACEN2_64";"0";"0";"0";"0";"0";"0";"0";"0";
"1362";"115149";"02/07/2021 10:14";"CC07";"OP4010A1";"308_ALMACEN2_65";"0";"0";"0";"0";"0";"0";"0";"0";
"1363";"115150";"02/07/2021 10:14";"CC07";"OP4010A1";"309_ALMACEN2_66";"0";"0";"0";"0";"0";"0";"0";"0";
"1364";"115151";"02/07/2021 10:14";"CC07";"OP4010A1";"310_ALMACEN2_67";"0";"0";"0";"0";"0";"0";"0";"0";
"1365";"115152";"02/07/2021 10:14";"CC07";"OP4010A1";"311_ALMACEN2_68";"0";"0";"0";"0";"0";"0";"0";"0";
"1366";"115153";"02/07/2021 10:14";"CC07";"OP4010A1";"312_ALMACEN2_69";"0";"0";"0";"0";"0";"0";"0";"0";
"1367";"115154";"02/07/2021 10:14";"CC07";"OP4010A1";"313_ALMACEN2_70";"0";"0";"0";"0";"0";"0";"0";"0";
"1368";"115155";"02/07/2021 10:14";"CC07";"OP4010A1";"314_ALMACEN2_71";"0";"0";"0";"0";"0";"0";"0";"0";
"1369";"115156";"02/07/2021 10:14";"CC07";"OP4010A1";"315_ALMACEN2_72";"0";"0";"0";"0";"0";"0";"0";"0";
"1370";"115157";"02/07/2021 10:14";"CC07";"OP4010A1";"316_ALMACEN2_73";"0";"0";"0";"0";"0";"0";"0";"0";
"1371";"115158";"02/07/2021 10:14";"CC07";"OP4010A1";"317_ALMACEN2_74";"0";"0";"0";"0";"0";"0";"0";"0";
"1372";"115159";"02/07/2021 10:14";"CC07";"OP4010A1";"318_ALMACEN2_75";"0";"0";"0";"0";"0";"0";"0";"0";
"1373";"115160";"02/07/2021 10:14";"CC07";"OP4010A1";"319_ALMACEN2_76";"0";"0";"0";"0";"0";"0";"0";"0";
"1374";"115161";"02/07/2021 10:14";"CC07";"OP4010A1";"320_ALMACEN2_77";"0";"0";"0";"0";"0";"0";"0";"0";
"1375";"115162";"02/07/2021 10:14";"CC07";"OP4010A1";"321_ALMACEN2_78";"0";"0";"0";"0";"0";"0";"0";"0";
"1376";"115163";"02/07/2021 10:14";"CC07";"OP4010A1";"322_ALMACEN2_79";"0";"0";"0";"0";"0";"0";"0";"0";
"1377";"115164";"02/07/2021 10:14";"CC07";"OP4010A1";"323_ALMACEN2_80";"0";"0";"0";"0";"0";"0";"0";"0";
"1378";"116001";"02/07/2021 10:15";"CC07";"OP4010A2";"160_SP1";"40113";"1";"2";"100";"100";"2041";"15000";"0";
"1379";"116002";"02/07/2021 10:15";"CC07";"OP4010A2";"161_ALMACEN1_1";"40101";"1";"2";"210";"50";"254";"500";"0";
"1380";"116003";"02/07/2021 10:15";"CC07";"OP4010A2";"162_ALMACEN1_2";"40102";"1";"2";"210";"50";"254";"500";"0";
"1381";"116004";"02/07/2021 10:15";"CC07";"OP4010A2";"163_ALMACEN1_3";"40104";"3";"2";"210";"50";"254";"500";"0";
"1382";"116005";"02/07/2021 10:15";"CC07";"OP4010A2";"164_ALMACEN1_4";"0";"0";"0";"0";"0";"0";"0";"0";
"1383";"116006";"02/07/2021 10:15";"CC07";"OP4010A2";"165_ALMACEN1_5";"0";"0";"0";"0";"0";"0";"0";"0";
"1384";"116007";"02/07/2021 10:15";"CC07";"OP4010A2";"166_ALMACEN1_6";"0";"0";"0";"0";"0";"0";"0";"0";
"1385";"116008";"02/07/2021 10:15";"CC07";"OP4010A2";"167_ALMACEN1_7";"0";"0";"0";"0";"0";"0";"0";"0";
"1386";"116009";"02/07/2021 10:15";"CC07";"OP4010A2";"168_ALMACEN1_8";"0";"0";"0";"0";"0";"0";"0";"0";
"1387";"116010";"02/07/2021 10:15";"CC07";"OP4010A2";"169_ALMACEN1_9";"0";"0";"0";"0";"0";"0";"0";"0";
"1388";"116011";"02/07/2021 10:15";"CC07";"OP4010A2";"170_ALMACEN1_10";"0";"0";"0";"0";"0";"0";"0";"0";
"1389";"116012";"02/07/2021 10:15";"CC07";"OP4010A2";"171_ALMACEN1_11";"40103";"1";"2";"210";"50";"254";"500";"0";
